"project_id","project_name","discipline_name"
5352391,"Ist 3,4-Methylendioxymethamphetamin ('Ecstasy') eine Triggersubstanz der Malignen Hyperthermie?","Anästhesiologie"
5352471,"Spenderspezifische Immunsuppression / Toleranzinduktion durch Expression von löslichem Allo-MHC Klasse I Antigen mittels adenoviralem Vektorsystem","Gefäß- und Viszeralchirurgie"
5352736,"Charakterisierung molekulargenetischer Parameter zur Prädiktion des Ansprechens auf eine neoadjuvante Chemotherapie beim lokal fortgeschrittenen Magenkarzinom","Pathologie und Gerichtliche Medizin"
5353451,"Dosimetrie vor Therapie mit offenen Radionukliden: Bestimmung der individuellen Strahlenexposition auf Voxelbasis","Radiologie und Nuklearmedizin"
5353710,"Differenzierungspotential spezifischer Zelltypen der Leber: neue Wege der Leberregeneration","Pharmakologie"
5353832,"Struktur und Prozeßanalyse der regionalen Niederschlagsbildung (A 1)","Physische Geographie"
5353917,"Geometrische Rekonstruktion und Bewertung der Modellierung von rezenten Sedimentumlagerungen (C 5)","Geologie, Ingenieurgeologie, Paläontologie"
5353929,"Reliefentwicklung als selbstorganisiertes Phänomen (D 2)","Physik des Erdkörpers"
5353969,"Skelettveränderungen im Lebenszyklus des atlantischen Lachses (Salmo salar)","Systematik und Morphologie"
5354095,"Entwicklung von Konzepten und Methoden zur Ermittlung der Zuverlässigkeit mechatronischer Systeme in frühen Entwicklungsphasen","Konstruktion, Maschinenelemente"
5354201,"Zur Taxonomie, Phylogenie, Biostratigraphie und Paläogeographie der Gastropoden im Dogger und Malm Mittel- und Osteuropa","Geologie, Ingenieurgeologie, Paläontologie"
5354241,"Die Rolle neuer Nozizeptorklassen bei der Entstehung von Schmerz und Hyperalgesie (C 1)","Physiologie"
5354249,"Die Modulation von Schmerzen durch das autonome Nervensystem - in vivo Untersuchungen an Gesunden und Patienten mit neuropathischen Schmerzen (C 3)","Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuropathologie"
5354440,"Bedeutung der Mismatch-Repair-Defizienz für die Pathogenese und Prognose des Glioblastoma multiforme","Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuropathologie"
5354722,"Spezialambulanz für neurogenetische Erkrankungen","Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuropathologie"
5354731,"Ausbau einer DNA-Bank für neurogenetische Erkrankungen","Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuropathologie"
5354837,"Unternehmensinternes Projektmanagement integrierter Produktentstehungen (A 2)","Produktionsautomatisierung, Fabrikbetrieb, Betriebswissenschaften"
5354947,"Charakterisierung von strukturellen und Oberflächeneigenschaften neuer Übergangsmetall-Chalkogenidphasen durch Spektroskopie, Sorption und katalytische Sonden","Festkörper- und Oberflächenchemie, Materialsynthese"
5354947,"Charakterisierung von strukturellen und Oberflächeneigenschaften neuer Übergangsmetall-Chalkogenidphasen durch Spektroskopie, Sorption und katalytische Sonden","Technische Chemie"
5355156,"MR-tomographische Charakterisierung von 'tissue at risk' bei akutem A. cerebri media-Hauptstammverschluss","Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuropathologie"
5355248,"Pathomorphologische und zellbiologische Untersuchungen (Z 3)","Medizin"
5355577,"Benutzungsschnittstelle; Entwicklung, Untersuchung und Realisierung benutzergerechter Formen der Informationsaufbereitung (03)","Arbeitswissenschaft, Ergonomie, Mensch-Maschine-Systeme"
5355635,"Oxidnitride des Zirconiums als Materialien und Modellverbindungen für die katalytische Aktivierung von Ammoniak","Analytik, Methodenentwicklung (Chemie)"
5355635,"Oxidnitride des Zirconiums als Materialien und Modellverbindungen für die katalytische Aktivierung von Ammoniak","Festkörper- und Oberflächenchemie, Materialsynthese"
5355635,"Oxidnitride des Zirconiums als Materialien und Modellverbindungen für die katalytische Aktivierung von Ammoniak","Technische Chemie"
5356066,"Photovernetzbare Polymeroberflächen mit Gradienteneigenschaften für kombinatorische Anwendungen in der Grenzflächenadsorption (B10)","Präparative und Physikalische Chemie von Polymeren"
5356070,"Reaktive Schichten auf der Basis leitfähiger Polymere und deren Anwendung (C210)","Physikalische Chemie von Molekülen, Flüssigkeiten und Grenzflächen - Spektroskopie, Kinetik"
5356112,"Ionisation und Elektrontransfer in großen Molekülen und Clustern (B 1)","FK Physikalische und Theoretische Chemie"
5356461,"Verfahren zur Parallelisierung der Simulation physikalischer Prozesse mit Objektorientierten Methoden (C 06)","Rechnerarchitekturen und eingebettete Systeme"
5356611,"Zuverlässigkeitsprognosen und Schädigungsfrüherkennung von Bauteilen (B 3)","Metallurgische und thermische Prozesse und thermomechanische Behandlung von Werkstoffen"
5356926,"Serviceprojekt für Molekularbiologie und Proteinchemie (Z 2)","Biologie"
5357089,"Rückwirkung der Überträgerstoffe auf den Freisetzungsmechanismus in der Nervenendigung (A 03)","Physiologie"
5357291,"Effiziente parallele Algorithmen zur Simulation des Deformationsverhaltens von Bauteilen aus inelastischen Materialien (D 01)","Mechanik"
5357373,"Gewebetechnologisch hergestellter Knochenersatz im Gesichtsschädelbereich","Zahnheilkunde; Mund-, Kiefer- und Gesichtschirurgie"
5357666,"Analyse von fokaler Heeterogenität in Gliomen mittels molekularzytogenetischer Mikroverfahren (A 3)","Humangenetik"
5357708,"Steigerung der Festigkeit von Schneidkeramiken durch gezielte Beeinflussung der Randzone mittels Zerspan- und PVD-Prozessen","Spanende Fertigungstechnik"
5357941,"Konservierungs- Reperfusions-Schaden bei Transplantation von Leber und Darm: Bedeutung neuer Interventionsstrategien für den Funktionserhalt beider Organe im Schwein (D 1)","FK Mikrobiologie, Virologie und Immunologie"
5358143,"Untersuchungen zur dualen Funktion von NF-kB für die Regulation STAT3-abhängiger Gene","Gastroenterologie, Stoffwechsel"
5358358,"Klinische Applikation und Entwicklung dreidimensionaler Verfahren: Unterstützung der Diagnostik und Therapie (H 01)","Epidemiologie, Medizinische Biometrie, Medizinische Informatik"
5358518,"Der präfrontale Kortex und seine Bedeutung für Emotion, Motivation und Aufmerksamkeit","Differentielle Psychologie, Klinische Psychologie, Medizinische Psychologie, Methoden"
5358654,"Charakterisierung der magnetischen und atomaren Struktur von Nanogefügen mittels Elektronenmikroskopie und -holographie (S 7)","Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen"
5358679,"Simulationsmethoden für dichte Quantenplasmen (B10)","Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen"
5358719,"Holonomiegruppen von Differentialgleichungen vom endlichen Typ","Mathematik"
5358813,"Neurohistologische und funktionskernspintomographische Analyse neuronaler Inhibition und Lateralisierung im limbischen und auditorischen Cortex bei schizophrenen und affektiven Erkrankungen (C 06)","Kognitive Neurowissenschaft und Neuroimaging"
5358831,"Multisensorische Interaktionen des vestibulären Kortex in der funktionellen Bildgebung mit PET und fMRI","Klinische Neurowissenschaften I - Neurologie, Neurochirurgie, Neuropathologie"
5359316,"Die Integration von sensorischem Feedback und motorischen Kontrollstrukturen (C 2)","Allgemeine, Biologische und Mathematische Psychologie"
5360158,"Trainingssystem für die Kardiologie II","Betriebs-, Kommunikations- und Informationssysteme"
5360323,"Neurotransmission in den Basalganglien - Bezüge zu Erkrankungen des extrapyramidal-motorischen Systems (C 2)","FK Neurowissenschaft"
5360686,"Der Zusammenhang zwischen psychoakustischen Modellgrössen und akustisch evozierten Potentialen (C 1)","Biomedizinische Technik und Medizinische Physik"
5360764,"Identifizierung Nieren-spezifischer genetischer Faktoren der Wilmstumorgenese und Generierung eines Wilmstumor-Mausmodells mittels einer konditionalen, reversiblen knock-out Strategie (C 3)","Kinder- und Jugendmedizin"
5361043,"Grenzziehungen der Literaturen: Religion und Mythologie als Imaginationsraum nationaler Identifikation und internationaler Diversifikation (B 5)","FK Sprachwissenschaften"
5361161,"Lichtabhängige Dynamik von Flavoproteinen (A05)","Biochemie"
5361312,"Dynamik und Bilanzierung holozäner Sedimentumlagerungen und Stoffflüsse im Bereich des nördlichen Oberrheins","Physische Geographie"
5361572,"Simulation und Modellierung komplexer Prozesse bei der Beschichtung (A 1)","Theoretische Physik der kondensierten Materie"
5361596,"Adaptive Materialien und Verbundwerkstoffe in medizinischen Anwendungen: Modellierung, Validierung und Simulation (B 3)","Mathematik"
5361604,"Ex vivo- und in-vitro-Untersuchungen zur Pathogenese der Lösungsmittel- und Aldehyd-induzierten Rhinitis","Hals-Nasen-Ohrenheilkunde"
5361628,"Experimentelle und numerische Analyse der Herstellung neuer Schichtmaterialien für Mikrostrukturen (D 4)","Experimentelle Physik der kondensierten Materie"
5361638,"Numerische und experimentelle Untersuchungen des unterkühlten Strömungssiedens (E 3)","Mathematik"
5361646,"Zentrale Geschäftsführung (Z 1)","Mathematik"
5361678,"Multivariate Bestimmung und Untersuchung von Konjunkturzyklen (B 3)","Statistik und Ökonometrie"
5361692,"Konkurrenz von oxidativem und xenobiotischem Stress in Brustkrebszellen","Zell- und Entwicklungsbiologie der Pflanzen"
5361812,"Identifizierung von Genen für primäre Glaukome (C02)","Humangenetik"
5361882,"Hermeneutik interkulturell - intrakulturell - transkulturell. Muster des Übersetzens und Auslegens in sieben Kulturen und ihre historische Bedeutung (C 2)","Typologie, Außereuropäische Sprachen, Ältere Sprachstufen, Historische Linguistik"
5362081,"Molekulare Analyse des Funktionszustandes des intestinalen Immunsystems des Menschen: Einflüsse des Mikromilieus (B06)","Immunologie"
5362129,"Identifizierung und Charakterisierung der in siut Physiologie der für die erhöhte biologische Phosphatentfernung verantwortlichen Bakterien (B 3)","FK Mikrobiologie, Virologie und Immunologie"
5362247,"Histamin- und Dopamin-gesteuerte Ionenkanäle im Zentralnervensysem von Invertebraten (A 6)","Biochemie"
5362446,"Messung, Vergleich und Transfer der Frequenz phasen-kohärenter optischer, atomarer Oszillationen (A 03)","Optik, Quantenoptik, Physik der Atome, Moleküle und Plasmen"
5362755,"Infrarotspektroskopische Untersuchungen am Lambda-Phagen-Cro- Repressor, einem Modellsystem zur Untersuchung von Faltungsvorgängen in Proteinen und von DNA-Protein Wechselwirkungen","Biophysik"
5363837,"Genetische und biochemische Untersuchungen zur Funktion des 'Dual Compartment-Proteins' Raver-1: Analyse von k.o. Maus-Mutanten","Zellbiologie"
5364002,"Verbesserung des Signal-Rauschverhältnisses von LDA-Streulichtsignalen für 1064 nm durch optische Verstärkung mit Neodym3+-dotierten Faserverstärkern","Strömungsmechanik"
5364062,"Seismological monitoring of the KTB injection project","Physik des Erdkörpers"
5364102,"Bestimmung der antigen-Spezifität der T-Zellantwort gegen eine genmodifizierte, polyvalente Vakzine bei der chronischen lymphatischen Leukämie (CLL) (C 4)","Virologie"
5364122,"Geobiology of saline fluids from the deep biosphere obtained from the KTB pump test","Geologie, Ingenieurgeologie, Paläontologie"
5364164,"Analyse und Statistik von Richtungsgrößen in der Stochastischen Geometrie","Mathematik"
5364260,"Geothermal and Petrophysical Investigations within the Chicxulub Scientific Drilling Project (CSDP)","Physik des Erdkörpers"
5364274,"Geothermal and Petrophysical Investigations within the Chicxulub Scientific Drilling Project (CSDP)","Physik des Erdkörpers"
5364294,"Art und Typus des Chicxulub-Projektils und seine Verteilung im Krater und in den proximalen und distalen Ejekta-Ablagerungen: Spurenelement-Verteilungen in Impaktiten, Ausgangssteinen und potentiellen Impaktoren (Asteroiden)","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5364332,"Chicxulub impact crater: Shock metamorphism, structure, and petrology of impact formations","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5364846,"TopBP1 als Regulator und Integrator der Replikationsinitiation, der Checkpointkontrolle und der Genexpression (B02)","Biochemie"
5364994,"Magnetisches Phasendiagramm und Korrelationen zwischen strukturellen und magnetischen Eigenschaften in Cu(MoxW1-x)O4","Organische und Anorganische Geochemie, Biogeochemie, Mineralogie, Petrologie, Kristallographie, Lagerstättenkunde"
5365413,"Neue Migrationsmechanismen von Biomolekülen in Mikrofluidiksystemen (D02)","Biophysik"
5365429,"3D-Fluoreszenzmikroskopie zur Untersuchung der Dynamik von selektiven Protein-Protein Wechselwirkungen in lebenden Zellen (D 05)","Biochemie"
5365486,"Assemblierung, funktionelle Dynamik und Regulation des multiheteromeren Proteinkomplexes der vakuolären H+-ATPase (A05)","Biochemie"
5365644,"Virtualisierung von Skulptur: Rekonstruktion, Präsentation, Installation (B07)","Kunstgeschichte"
5366231,"Aufbau elektrischer Netzwerke mit Motorproteinen und DNA","Theoretische Physik der kondensierten Materie"
5366256,"Aufbau elektrischer Netzwerke mit Motorproteinen und DNA","Theoretische Physik der kondensierten Materie"
5366310,"Rechnergestützte chrirugische Rekonstruktion von Herzklappen und der großen herznahen Gefäße (H 5)","Herz- und Thoraxchirurgie"
5366338,"Erweiterte Realität in der Chirurgie (K 4)","Herz- und Thoraxchirurgie"
5366378,"Funktionelle Bildgebung der Vaskularisation und Perfusion des Prostatakarzinoms mit der dynamischen MRT: Korrelation mit morphometrischen Parametern","Radiologie und Nuklearmedizin"
5366791,"Elektronenspektroskopie an hochkorrelierten Festkörpern, dünnen Schichten und Oberflächen (C03)","Experimentelle Physik der kondensierten Materie"
5366805,"Numerische Untersuchungen dynamischer und thermodynamischer Eigenschaften stark korrelierter Systeme (D 02)","Theoretische Physik der kondensierten Materie"
5366825,"Zentrale Aufgaben des Sonderforschungsbereichs (S)","Physik"
5367026,"Einfluss von CTGF und Endostation auf die renale Angiogenese und Fibroplasie (B10)","Kinder- und Jugendmedizin"
5367144,"Sauerstoffsensitive Bildgebung und Gasaustausch","Biomedizinische Technik und Medizinische Physik"
5367312,"Migration und Tomographie in 3-D anisotropen Medien","Physik des Erdkörpers"
5368301,"Entwicklung eines Verfahrens für die Berechnung der Strömung in schmalen schaufellosen Diffusoren von Radialverdichterstufen geringer Durchflußzahlen auf der Basis experimenteller Untersuchungen","Strömungs- und Kolbenmaschinen"
5368714,"Zyklusabhängigkeit des Sexualverhaltens weiblicher Zwergschimpansen","FK Zoologie"
5368940,"Entwicklung neuer selektiver Inhibitoren für INtegrine und ihr Einsatz in der Krebstherapie (A10)","Organische Molekülchemie - Synthese, Charakterisierung, Theorie und Modellierung"
5368974,"Einsatz von Heparin und modifizierten Glykosaminoglykanen zur Verbesserung der Langzeitprognose von transplantierten Nieren","Nephrologie"
5369420,"Untersuchung und Verbesserung der Langzeitstabilität der Verbundstruktur Luftelektrode/Elektrolyt bei elektrischen und thermomechanischen Belastungswechseln unter Betriebsbedingungen","FK Werkstofftechnik"
5369476,"Rock-fluid interactions in deep overpressured basinal settings for the Central Graben, North Sea: Organic and inorganic considerations","Geologie, Ingenieurgeologie, Paläontologie"
