"project_id","year"
5122830,1998
5107122,1998
5107134,1998
5107146,1998
5107158,2000
5107186,1998
5107206,1998
5107238,1998
5124382,1998
5124388,1998
5124394,1998
5107261,1998
5107303,1998
5107318,1998
5107342,1998
5107360,1998
5107372,1998
5107384,1998
5107418,1998
5107440,1998
5107454,1998
5124400,1998
5124406,1998
5124412,1998
5124424,1998
5124480,1999
5124542,1998
5107460,1998
5107466,1998
5107472,1998
5107476,1993
5107494,1998
5107531,1998
5107538,1998
5107544,1998
5107556,1998
5107580,1998
5107592,1998
5107604,1998
5107610,1998
5107904,1998
5107618,1998
5107668,1998
5107674,2002
5107694,1998
5107710,1998
5107722,1998
5107740,1998
5107752,1998
5107774,1998
5107787,1998
5107795,1998
5107820,1998
5107832,1998
5107844,1998
5107850,1998
5107910,1998
5107930,1998
5107936,1998
5107954,1998
5107960,1998
5107992,1998
5107999,1998
5108012,1998
5108086,1998
5108104,1998
5108149,1998
5108156,1998
5108194,1998
5108232,1998
5108302,1998
5108320,1998
5108324,1998
5108332,1998
5108346,1998
5108369,1998
5108404,1998
5108422,1998
5108428,1998
5108458,1998
5108529,1998
5108536,1998
5108580,1998
5108740,1998
5108744,1998
5108748,1992
5108766,1998
5108778,1998
5108790,1998
5115642,1998
5108802,1998
5108808,1998
5108850,1998
5108856,1998
5108892,1998
5108898,1998
5108910,1998
5109012,1998
5109016,1983
5109022,1984
5109026,1998
5109040,1987
5109050,1998
5109052,1990
5109058,1989
5109070,1991
5109076,1993
5109082,1994
5138276,1992
5109098,2000
5109118,1983
5109130,1987
5109136,1986
5109142,1988
5109148,1987
5109154,1989
5109166,1991
5109172,1993
5109176,1993
5109184,1998
5109204,1998
5109210,1998
5109268,1998
5109280,1998
5109292,1998
5109724,1998
5109336,1998
5109348,1998
5109362,1998
5109368,1998
5109458,1998
5109470,1998
5139395,1998
5109482,1998
5109546,1998
5109576,1998
5109580,1987
5109644,1998
5109656,1998
5109670,1998
5109676,1997
5109696,1998
5142702,1998
5109730,1998
5109780,1998
5109786,1998
5109792,1998
5109832,1998
5109840,1998
5142714,1999
5142720,1999
5142726,1999
5109846,1998
5109864,1998
5109882,1998
5109906,1998
5109924,1998
5109942,1998
5110582,1998
5109990,1998
5109996,1998
5110016,1998
5110022,1998
5110040,1998
5110046,2000
5110056,1998
5143196,1993
5143200,1993
5110104,1998
5110174,1998
5110186,1998
5110200,1998
5110206,1998
5110212,2001
5110241,1998
5343856,2001
5110250,1998
5110256,1998
5110278,1998
5110292,1998
5110344,1998
5110362,1998
5110388,1998
5110474,1984
5110481,1986
5110504,1998
5110510,2000
5110516,1998
5110524,1992
5110528,1998
5110540,1998
5110560,1998
5116067,1998
5110600,1998
5110654,1998
5110660,1998
5110678,1998
5110708,1998
5157982,1994
5110732,1998
5110744,1998
5110764,1998
5110776,1998
5110784,1998
5110789,1998
5158192,1999
5158198,1999
5158204,1999
5110794,1998
5110816,1998
5110822,1998
5110828,1998
5110858,1998
5110864,1998
5110906,1998
5111280,1998
5110912,1998
5110924,1998
5110938,1998
5110958,1998
5110964,1998
5110972,1998
5110990,1998
5110998,1998
5111004,1998
5111012,1998
5111040,1998
5158406,1999
5111052,1998
5111058,1998
5111070,1998
5111083,1998
5111096,1998
5111102,1998
5111108,1998
5158718,1999
5111162,1998
5111180,1998
5111198,1998
5111216,1998
5111230,1998
5111250,1998
5111274,1998
5111304,1998
5111329,1998
5111348,1998
5111384,1998
5111390,1998
5111398,1998
5112086,1998
5111404,1998
5111426,1998
5111438,1998
5111534,1998
5111552,1998
5112948,1998
5159412,1998
5111564,1998
5111570,1998
5111582,1998
5111588,1998
5111608,1998
5111671,1998
5113854,1998
5113860,1998
5113872,1998
5113876,1998
5113888,1998
5113894,1998
5111678,1998
5111690,1998
5111694,1986
5111702,1998
5111716,1998
5113904,1998
5113910,1998
5159434,1999
5111734,1998
5111743,1998
5111832,1998
5111850,1998
5111856,1998
5111870,1998
5111946,1986
5111998,1998
5112008,1991
5112014,1992
5112022,1998
5112044,1998
5112060,1994
5112064,1998
5112070,1998
5112092,1998
5112098,1998
5112104,1998
5112130,1998
5112138,1998
5112144,1998
5112174,1998
5112218,1998
5266540,1996
5112299,1998
5112324,1998
5112372,1999
5112380,1998
5112410,1998
5112428,1998
5112440,1998
5266542,2000
5112512,1998
5112530,1998
5112572,1998
5112633,1998
5112640,1998
5112670,1997
5112688,1998
5112756,1998
5112780,1998
5112792,1998
5112810,1998
5112912,1998
5112918,1998
5112924,1998
5112980,1998
5112998,1998
5113044,1998
5113050,1998
5113076,1999
5113210,1998
5113260,1998
5113284,1998
5113290,1998
5113322,1998
5113372,1998
5113390,1998
5113416,1998
5113490,1998
5113549,1998
5113572,1998
5113604,2000
5113640,1998
5113646,1998
5113652,1998
5113760,1998
5113762,1989
5113778,1998
5113790,1998
5113808,1998
5113834,1998
5113968,1998
5113998,1999
5114012,1998
5114050,1998
5114080,1998
5114098,1998
5114104,1998
5114110,1998
5114116,1998
5114158,1998
5114171,1998
5114178,1998
5114184,1998
5114190,1998
5114196,1998
5114202,1998
5114208,1998
5114214,1998
5114226,1998
5114264,1998
5114284,1998
5114326,1992
5114328,1999
5114346,2002
5114358,1999
5114372,2002
5114378,1999
5114396,1999
5114402,1999
5114408,1999
5114420,1999
5114426,1999
5114432,1999
5114438,1999
5114444,1998
5114456,1999
5114462,2002
5114468,1999
5114474,1999
5114480,1999
5114486,1999
5114504,1999
5114540,1998
5114552,1998
5114566,1998
5114584,1998
5114590,1998
5114606,1998
5114612,2001
5114618,1998
5114630,1998
5114668,1998
5114722,1999
5114736,1998
5114766,1998
5114804,1998
5114858,1998
5114864,1998
5114874,1998
5114896,1998
5343861,2002
5114902,1998
5114920,1998
5115008,1998
5115040,1998
5115050,1998
5115060,1998
5115082,2000
5115088,1998
5115130,1998
5115142,1998
5115190,1998
5115214,1998
5115220,1998
5116780,1998
5115232,1998
5115239,1998
5115246,1998
5115294,1998
5115312,1998
5115318,1998
5159460,1998
5115344,1998
5115364,1998
5115406,1998
5115422,1998
5115428,1998
5115440,1998
5115446,1998
5115452,1998
5115464,1998
5115504,1998
5343870,2002
5115556,1998
5115582,1998
5115606,1998
5115618,1998
5115624,1998
5115636,1998
5226594,1999
5115656,1998
5115666,1998
5115674,1998
5115680,1998
5115686,1998
5343877,2002
5343880,1992
5115696,1999
5115702,1999
5115708,1999
5115744,1998
5115798,1998
5115804,1998
5116428,1998
5115817,1998
5115830,1998
5115848,1998
5115854,1998
5115868,1998
5115900,1998
5115904,1990
5115968,1997
5115992,1998
5116080,1998
5116092,1998
5116134,1998
5116142,1998
5116148,1998
5116154,1998
5116180,1998
5116216,1998
5116246,1998
5116264,1998
5116276,1998
5116282,1998
5116294,1998
5116312,2001
5116324,1987
5116330,1988
5116336,1989
5116340,1998
5116346,1996
5116348,1998
5116354,2003
5116386,1998
5116398,1998
5116404,1998
5116414,1998
5116446,1998
5116452,1998
5116459,1998
5116472,1998
5116496,1998
5116508,1998
5116514,1998
5116600,1998
5116644,1998
5116674,1998
5116748,1998
5116798,1998
5116838,1998
5116874,1998
5116908,1998
5116938,1998
5116946,1998
5116998,1998
5117010,1998
5117022,1998
5117034,1998
5117040,1998
5117074,1998
5117120,1998
5218484,2000
5117124,1993
5117126,1998
5117156,1998
5117176,1998
5117182,1998
5117186,1990
5117188,1998
5117194,1998
5117218,1998
5117236,1998
5117273,1998
5117280,1998
5117300,1998
5117318,1998
5117330,1998
5117336,1998
5117348,1998
5117354,1998
5117360,1998
5117366,1998
5117372,1998
5117378,1998
5117384,1998
5117410,1998
5117416,1998
5117420,1998
5117484,1998
5117488,1998
5117494,1998
5117500,1998
5117506,1998
5117518,1998
5117524,1998
5117536,1998
5117540,1998
5117546,1998
5117556,1998
5117568,1998
5117576,1998
5117582,1998
5117644,1998
5117662,1985
5117666,1998
5117668,1988
5117678,1998
5117680,1990
5117696,1997
5164044,1999
5117732,1998
5117804,1998
5117812,1998
5117818,1998
5117850,2002
5117942,1998
5117984,1998
5117990,1998
5118296,1998
5118088,1998
5118100,1998
5118112,1998
5118159,1998
5118166,1998
5118178,1999
5118274,1998
5118280,1998
5118450,1998
5118456,1998
5118464,1998
5118514,1998
5118530,1998
5118544,1998
5118580,1998
5118592,1998
5118598,1998
5118628,1998
5118642,1998
5118654,1998
5118684,1998
5118690,1998
5164102,1999
5118710,1998
5118748,1998
5118754,1998
5118772,1998
5118790,1998
5118796,1998
5118802,1998
5118850,1998
5118862,1998
5118892,1998
5118900,1998
5164108,1999
5118952,1998
5118958,1998
5118964,1998
5118976,1998
5118996,1998
5119008,1998
5119022,1998
5119028,1999
5164112,1999
5164114,1994
5164118,1999
5119040,1998
5119070,1998
5119190,1998
5119202,1998
5119250,1998
5164124,1999
5164136,1999
5119256,1998
5119362,1998
5119369,1998
5119382,1998
5119388,1998
5119402,1998
5164590,1999
5119460,1998
5119536,1998
5119562,1998
5119574,1998
5119582,1998
5119606,1998
5119672,1998
5164602,2002
5164608,2002
5164620,1999
5164632,1999
5119684,1998
5119726,1998
5119732,1998
5119738,1998
5119744,1998
5119750,1998
5119756,1998
5119762,1998
5119768,1998
5119774,1998
5119780,1998
5119792,1998
5119798,1998
5119804,1998
5119810,1998
5119816,1998
5119834,1998
5119840,1998
5119882,1998
5119888,1998
5119908,1998
5119926,1998
5165401,1999
5119950,1998
5119956,1998
5119962,1998
5120016,1998
5120054,1998
5120060,1998
5120066,1998
5120084,1998
5120096,1998
5120116,1998
5120134,1998
5120140,1998
5120146,1998
5120202,1998
5120240,1998
5120332,1998
5120364,1998
5120384,1998
5120431,1998
5120464,1998
5120484,1998
5120522,1998
5120554,1998
5120616,1998
5120660,1998
5120666,1998
5120741,1998
5120782,1998
5120794,1998
5120826,1998
5120832,1998
5120930,1998
5120936,1998
5121030,1998
5132808,1998
5121038,1998
5121044,1998
5121050,1998
5121074,1998
5121080,1998
5121092,1998
5121098,1998
5121112,1998
5121118,1998
5121124,1998
5121136,1998
5121148,1998
5121172,1998
5121178,1998
5132822,1998
5121208,1998
5121214,1998
5121226,1998
5121244,1998
5121250,1998
5121282,1998
5121294,1998
5121312,1998
5121314,1993
5121318,1998
5121330,1998
5121342,1998
5121356,1998
5121368,1998
5121374,1998
5343884,2002
5121376,1992
5121386,1998
5121392,1998
5121404,1998
5121410,1998
5121434,1998
5121440,1998
5121458,1998
5121590,1998
5121638,1998
5121646,1998
5121722,1998
5121728,1998
5121734,1998
5121741,2004
5121754,1998
5121764,2004
5121770,1998
5121778,1998
5121784,1998
5343887,1992
5121796,1998
5121802,1998
5121807,1998
5121911,1998
5121952,1999
5121982,1998
5121994,1998
5122000,1998
5122074,1998
5122081,1998
5122100,1998
5122112,1998
5122166,1998
5133882,1999
5122278,1998
5122284,1998
5122290,1998
5122374,1998
5122407,1983
5122416,1998
5122428,1998
5122434,1998
5343892,2002
5343894,1992
5122490,1998
5122520,1998
5122526,1999
5122626,1998
5122652,1998
5122658,1998
5122664,1998
5122676,1998
5122690,1998
5122696,1998
5122702,1998
5122704,1995
5122714,1998
5122852,1998
5122864,1998
5122884,1998
5122892,1998
5122922,1998
5122928,1998
5122940,1998
5124568,1998
5343900,2002
5122972,1998
5123000,1998
5123018,1998
5123044,1998
5123074,1998
5123104,1998
5123122,1999
5133894,1998
5343902,1992
5123178,1998
5123184,1998
5123190,1999
5123204,1998
5123210,1998
5123216,1998
5123228,1999
5123232,1987
5123234,1999
5123238,1988
5123240,1999
5123244,1988
5123262,1998
5134510,1992
5123278,1998
5123286,1998
5123297,1998
5123316,1998
5123340,1998
5123384,1998
5123390,1999
5123426,1998
5123434,1999
5123456,1999
5123468,1999
5123488,1999
5123494,1999
5123500,1999
5218596,2000
5123644,1998
5123650,1998
5123658,1999
5123664,1999
5123685,1998
5123770,1998
5123782,1998
5141820,1998
5123788,1998
5123828,1998
5123874,1998
5123930,1998
5123942,1998
5123954,1998
5123958,1998
5124006,1998
5141826,1998
5141838,1998
5124024,1999
5124120,1998
5124126,1998
5124132,1998
5124164,1998
5124184,1998
5124202,1998
5124215,1998
5124220,1998
5124238,1998
5124252,1998
5124258,1998
5124264,1998
5124270,1998
5124274,1998
5124286,1998
5124294,1998
5124298,1998
5124304,1998
5124320,1998
5124327,1998
5124334,1998
5124340,1998
5124346,1998
5124356,1998
5124362,1998
5124368,1998
5124372,1995
5124374,1998
5124598,1998
5124646,1998
5124708,1998
5124774,1998
5124792,1998
5124854,1999
5124866,1998
5124872,1998
5124888,1998
5124928,1993
5124970,1998
5124994,1998
5125024,1998
5125048,1998
5125066,1998
5125079,1998
5125139,1998
5125206,1998
5151132,1994
5125372,1999
5125422,1998
5125476,1998
5125524,1998
5125600,1998
5125646,1998
5151134,1999
5151140,1999
5151152,1999
5151166,1999
5151184,1999
5151190,1999
5125702,1998
5125758,1994
5125848,2001
5125854,1998
5125858,1993
5125868,1998
5125914,1998
5126252,1998
5126266,1998
5126270,1998
5125960,1998
5126016,1998
5126022,1999
5126044,1999
5126056,2000
5126068,1999
5126098,1999
5126104,1999
5126110,1999
5126144,1998
5126170,1999
5126178,1999
5126184,1999
5126196,1999
5126208,1999
5126238,1999
5126276,1998
5126282,1998
5126288,1999
5126330,1999
5126360,1993
5126376,1998
5126386,1998
5126400,1998
5126412,1998
5126418,1998
5126424,1998
5126438,1998
5126450,1998
5126456,1998
5126462,2002
5126474,1998
5126482,1992
5126528,1998
5126536,1999
5126554,1998
5126560,1998
5126566,1998
5126626,1998
5126644,1999
5126650,1999
5177088,2000
5126656,1998
5126668,1998
5126710,1999
5126722,1999
5126748,1998
5126772,1998
5126790,1998
5128294,1999
5126806,1991
5126808,1998
5126869,1999
5126888,1998
5126894,1998
5126942,1999
5126976,1998
5127078,1999
5127172,1998
5127216,1998
5127244,1998
5127298,1998
5127322,1998
5127358,1998
5127366,1999
5127378,1998
5127422,1998
5128358,1998
5177094,2000
5127444,1998
5127454,1998
5127484,1998
5127492,1998
5127506,1999
5127530,1998
5127738,1998
5129602,1998
5127548,1998
5127554,1998
5127586,1998
5127636,1998
5127660,1998
5127684,1998
5127708,1998
5127720,1998
5128288,1998
5127744,1998
5127764,1998
5127858,1998
5127884,1998
5127914,1998
5127920,1998
5127930,1998
5127954,1998
5127984,1999
5129614,1998
5127990,1999
5128013,1998
5128034,1998
5128076,1998
5128106,1998
5128136,1998
5128144,1998
5129620,1998
5129628,1998
5358751,2002
5128192,1999
5128198,1999
5128204,1999
5128212,1998
5128220,1998
5128238,1998
5128244,1998
5128252,1998
5128270,1998
5128282,1998
5359003,1997
5128378,1998
5128412,1998
5128428,1998
5128448,1998
5128460,1998
5128554,1998
5151342,1999
5128614,1998
5128660,1998
5128684,1998
5128702,1998
5128715,1998
5128728,1998
5128734,1998
5359007,1997
5128742,1998
5128812,1998
5128830,1998
5128838,1998
5128844,1998
5128864,1998
5131588,1998
5128910,1998
5128914,1992
5128918,1999
5128924,1998
5128936,1998
5128942,1998
5128982,1998
5128988,1998
5129000,1998
5129006,1998
5129024,1998
5129101,1998
5129104,1991
5129108,1998
5129127,1998
5131816,1999
5359104,1997
5359108,1997
5359110,1997
5359114,1997
5129206,1998
5129246,1998
5129386,1998
5129408,1998
5129452,1998
5359116,2002
5359118,1997
5129466,1998
5129490,1998
5129496,1998
5129526,1998
5129560,1998
5129584,1998
5129590,1998
5129596,1998
5129636,1998
5129666,1998
5129672,1998
5129684,1998
5129698,1998
5129740,1998
5129928,1999
5129796,1998
5129826,1999
5129847,1998
5129860,1998
5129886,1998
5129937,1998
5129952,1999
5130014,1998
5130026,1998
5130043,1998
5130136,1998
5130154,1998
5130158,1993
5130214,1998
5131088,1998
5130220,2000
5130340,1998
5130358,1998
5130364,1998
5130412,1999
5130432,1998
5130462,2000
5130501,2000
5131828,1998
5130522,1998
5130534,1998
5130570,1998
5130576,1998
5130580,1998
5130586,1998
5130600,1998
5130614,1998
5130620,1998
5130625,1998
5130632,1999
5130658,1998
5130688,1998
5130694,1999
5131188,1998
5130718,1998
5130724,1999
5130730,1999
5130748,1999
5130754,1999
5130760,1999
5130772,2002
5130796,1998
5130820,1999
5130844,1999
5130860,1998
5130878,1998
5130884,1998
5130890,1999
5130900,1999
5130906,1998
5130912,1999
5130936,1999
5130954,1999
5130972,1999
5130978,1998
5131020,1999
5131026,1998
5131070,1998
5131076,1998
5131112,1998
5131116,1992
5131118,1998
5131124,1998
5131162,1999
5131170,1998
5131176,1999
5359122,1997
5359127,1997
5359132,1997
5131254,1998
5131314,1998
5131320,1998
5131346,1998
5131352,1998
5131358,1998
5131364,1998
5131388,1998
5131416,1999
5131428,1998
5131452,1998
5131482,1998
5131502,1986
5131538,1989
5131556,1991
5131576,1998
5131636,1998
5131656,1998
5131668,1998
5131698,1998
5131706,1998
5131712,1998
5131723,1999
5131782,1998
5131810,2002
5131834,1998
5131848,1998
5131878,1998
5131896,1998
5131908,1998
5131914,1998
5131926,1998
5131932,1998
5131938,1998
5131956,1998
5131984,1998
5131990,1998
5132026,2001
5132050,1998
5177104,2000
5132086,1998
5132152,1998
5132164,1998
5132176,1998
5132178,1993
5132200,1998
5132206,1998
5132260,1999
5132266,1998
5132272,1999
5132278,1999
5132288,1998
5132294,1999
5132614,1999
5132670,1983
5132298,1999
5132306,1998
5132325,1998
5132332,1998
5132366,1998
5132370,1991
5132384,1998
5132710,1998
5132720,1983
5132466,1998
5132480,1991
5132494,1993
5132502,1998
5132512,1998
5132554,1998
5132590,1998
5132602,1998
5132836,1998
5132862,1998
5132894,1998
5132900,1998
5132919,1998
5177110,2000
5132926,1998
5132954,1998
5132961,1998
5132972,1987
5132984,1989
5132990,1989
5133006,1998
5133048,1984
5133102,1998
5133112,1998
5177116,2000
5133138,1998
5133140,1987
5133147,1988
5133156,1998
5133168,1998
5133214,1998
5133228,1998
5133258,1998
5170640,1999
5133300,1998
5133314,1998
5133350,1994
5133354,1998
5133370,1998
5133378,1998
5133384,1998
5133392,1998
5133398,1998
5133424,1998
5133484,1998
5133496,1998
5170642,1988
5133510,1998
5133594,1999
5133616,1998
5133622,1998
5133674,1998
5133692,1998
5133752,1998
5133770,1999
5133852,1983
5133900,1998
5133906,1999
5133920,2001
5133930,1998
5133936,1998
5133968,1998
5133998,1998
5134016,1998
5346849,2002
5134024,1998
5134050,1998
5134062,1998
5134078,1994
5134084,1999
5134102,1998
5134106,1987
5134108,1998
5346851,1996
5134138,1998
5134226,1999
5134256,1988
5134278,1998
5134302,1999
5134314,1998
5134348,1990
5134364,1990
5177122,2000
5134388,1998
5134406,1998
5134412,1999
5134430,1998
5134466,1998
5134478,1998
5134490,1998
5134514,1998
5134524,1989
5134527,1992
5134536,1999
5134602,1993
5134607,1998
5134622,1998
5134628,1998
5134740,1998
5134658,1998
5134670,1998
5134680,1998
5134688,1999
5134708,1998
5134720,1998
5134726,1998
5134786,1998
5134822,1999
5134834,1998
5134852,1999
5134877,1998
5134882,1998
5134902,1998
5134930,1998
5134944,1999
5134958,1998
5134981,1990
5134994,1998
5135000,1998
5135006,1998
5135074,1998
5135137,1998
5135148,1999
5135194,1998
5135232,1998
5135668,1998
5135238,1998
5135250,1998
5135286,1998
5135340,1998
5135348,1998
5135386,1998
5135392,1998
5135403,1998
5135416,1998
5135446,1998
5135458,1998
5135464,1998
5137040,1998
5137054,1991
5135470,1998
5135488,1998
5135582,1999
5135587,1998
5135602,1998
5135660,1998
5137064,1998
5137070,1998
5137076,2002
5137082,1999
5137088,1999
5137100,1999
5135674,1998
5135692,1998
5135706,1998
5135720,1998
5135758,1983
5135780,1999
5135792,1999
5135850,1991
5137106,1999
5137112,1999
5137118,1999
5137124,1999
5137131,1999
5135864,2001
5135944,1998
5136022,1985
5136024,1998
5136092,1998
5136134,1998
5136146,1998
5136164,1999
5136170,1999
5136186,1999
5136192,1999
5136197,1999
5137138,1999
5137144,1999
5137150,1999
5137156,1999
5137162,1999
5137168,1999
5136204,1998
5136210,1998
